Transaction_ID,Date,Year,Month,Quarter,Region,Customer_ID,Customer_Segment,Department,Product,Units_Sold,Unit_Price,Gross_Revenue,Discount,Net_Revenue,COGS,Marketing_Expense,Operating_Expense,Total_Expense,Profit,Profit_Margin,Payment_Method,Payment_Status,Budget_Target,Variance_vs_Budget
TXN-00399,2023-07-19,2023,Jul,Q3,Sharjah,CUST-0201,SME,IT,Security Audit,5,"4,593.92","22,969.60","1,141.94","21,827.66","10,838.30",739.99,"1,726.42","13,304.71","8,522.95",39.05%,Cash,Paid,"24,847.06","-3,019.40"
TXN-00400,2024-10-27,2024,Oct,Q4,Abu Dhabi,CUST-0261,Corporate,Finance,Security Audit,8,"3,494.84","27,958.72",930.28,"27,028.44","13,112.69","1,288.57","1,951.57","16,352.83","10,675.61",39.50%,Bank Transfer,Paid,"30,011.91","-2,983.47"
TXN-00401,2024-10-29,2024,Oct,Q4,Sharjah,CUST-0107,Hospitality,Finance,Consulting Service,5,"3,615.84","18,079.20",579.72,"17,499.48","7,738.44","1,001.89","2,121.52","10,861.85","6,637.63",37.93%,Cheque,Paid,"20,512.32","-3,012.84"
TXN-00402,2024-12-01,2024,Dec,Q4,Ras Al Khaimah,CUST-0050,Government,Marketing,Data Analytics Package,3,"5,425.22","16,275.66",126.78,"16,148.88","7,016.19",879.33,"1,829.05","9,724.57","6,424.31",39.78%,Cash,Paid,"17,079.85",-930.97
TXN-00403,2025-04-11,2025,Apr,Q2,Abu Dhabi,CUST-0455,Hospitality,Logistics,Consulting Service,2,"3,829.71","7,659.42",365.45,"7,293.97","3,492.26",289.17,976.29,"4,757.72","2,536.25",34.77%,Bank Transfer,Paid,"6,553.23",740.74
TXN-00404,2023-10-28,2023,Oct,Q4,Fujairah,CUST-0156,Government,IT,Training Program,15,929.25,"13,938.75",652.30,"13,286.45","7,016.64",421.71,"1,841.46","9,279.81","4,006.64",30.16%,Cash,Paid,"12,954.01",332.44
TXN-00405,2023-07-02,2023,Jul,Q3,Fujairah,CUST-0287,Retail,Sales,Software Subscription,20,"1,457.48","29,149.60","2,120.79","27,028.81","14,508.97","1,017.66","2,648.80","18,175.43","8,853.38",32.76%,Cash,Paid,"28,236.07","-1,207.26"
TXN-00406,2023-03-05,2023,Mar,Q1,Ajman,CUST-0072,SME,HR,Data Analytics Package,7,"5,504.44","38,531.08","1,519.16","37,011.92","14,266.25","1,590.31","3,686.52","19,543.08","17,468.84",47.20%,Cheque,Paid,"38,623.26","-1,611.34"
TXN-00407,2025-01-07,2025,Jan,Q1,Fujairah,CUST-0224,SME,Sales,Hardware Setup,5,"2,432.01","12,160.05","2,122.50","10,037.55","6,964.38",207.74,"1,347.95","8,520.07","1,517.48",15.12%,Credit Card,Pending,"9,266.65",770.90
TXN-00408,2025-05-01,2025,May,Q2,Dubai,CUST-0296,Government,Logistics,Security Audit,7,"4,491.06","31,437.42",999.95,"30,437.47","14,987.79","2,106.40","3,044.14","20,138.33","10,299.14",33.84%,Credit Card,Paid,"28,846.27","1,591.20"
TXN-00409,2025-10-24,2025,Oct,Q4,Fujairah,CUST-0041,SME,IT,Cloud Support,14,"2,143.13","30,003.82","2,593.92","27,409.90","14,911.41",610.47,"3,092.52","18,614.40","8,795.50",32.09%,Online,Paid,"27,151.52",258.38
TXN-00410,2024-07-26,2024,Jul,Q3,Ras Al Khaimah,CUST-0409,Hospitality,Operations,Security Audit,2,"4,323.24","8,646.48",369.25,"8,277.23","3,927.74",478.75,"1,128.07","5,534.56","2,742.67",33.14%,Online,Paid,"8,944.50",-667.27
TXN-00411,2023-04-19,2023,Apr,Q2,Umm Al Quwain,CUST-0151,Retail,Marketing,Maintenance Contract,18,"1,697.12","30,548.16","1,432.31","29,115.85","18,973.23","1,402.04","4,233.32","24,608.59","4,507.26",15.48%,Bank Transfer,Overdue,"29,299.42",-183.57
TXN-00412,2024-09-14,2024,Sep,Q3,Ajman,CUST-0043,SME,HR,Cloud Support,2,"1,929.10","3,858.20",334.59,"3,523.61","2,144.97",209.23,309.82,"2,664.02",859.59,24.40%,Bank Transfer,Paid,"3,880.25",-356.64
TXN-00413,2024-07-23,2024,Jul,Q3,Fujairah,CUST-0229,Retail,Logistics,Cloud Support,5,"1,919.37","9,596.85",396.18,"9,200.67","5,252.06",593.31,"1,182.26","7,027.63","2,173.04",23.62%,Credit Card,Paid,"10,608.74","-1,408.07"
TXN-00414,2024-06-19,2024,Jun,Q2,Umm Al Quwain,CUST-0254,Government,Logistics,Data Analytics Package,8,"4,461.62","35,692.96","1,882.41","33,810.55","12,261.30","2,672.53","5,942.37","20,876.20","12,934.35",38.26%,Cheque,Pending,"35,793.99","-1,983.44"
TXN-00415,2024-05-02,2024,May,Q2,Ajman,CUST-0244,Retail,Finance,Security Audit,3,"3,798.24","11,394.72",585.75,"10,808.97","5,237.03",632.71,"1,602.03","7,471.77","3,337.20",30.87%,Online,Paid,"9,888.03",920.94
TXN-00416,2024-04-23,2024,Apr,Q2,Fujairah,CUST-0162,Hospitality,IT,Hardware Setup,22,"2,865.83","63,048.26","5,984.41","57,063.85","39,760.52","4,120.96","2,941.20","46,822.68","10,241.17",17.95%,Bank Transfer,Paid,"66,089.45","-9,025.60"
TXN-00417,2023-07-19,2023,Jul,Q3,Ajman,CUST-0237,SME,IT,Maintenance Contract,28,"1,489.07","41,693.96","3,827.68","37,866.28","26,377.13","1,518.36","3,208.08","31,103.57","6,762.71",17.86%,Online,Paid,"34,438.74","3,427.54"
TXN-00418,2024-02-04,2024,Feb,Q1,Dubai,CUST-0351,Government,Operations,Maintenance Contract,22,"1,644.17","36,171.74",650.79,"35,520.95","23,308.48","2,144.33","5,616.56","31,069.37","4,451.58",12.53%,Credit Card,Paid,"31,385.90","4,135.05"
TXN-00419,2024-08-03,2024,Aug,Q3,Dubai,CUST-0363,Corporate,Sales,Cloud Support,7,"1,500.51","10,503.57",975.88,"9,527.69","5,209.99",530.20,"1,583.65","7,323.84","2,203.85",23.13%,Online,Paid,"9,004.12",523.57
TXN-00420,2023-09-24,2023,Sep,Q3,Fujairah,CUST-0480,Corporate,IT,Hardware Setup,22,"2,926.41","64,381.02","8,342.57","56,038.45","44,577.47","1,742.02","3,609.43","49,928.92","6,109.53",10.90%,Cheque,Paid,"52,411.58","3,626.87"
TXN-00421,2024-07-20,2024,Jul,Q3,Sharjah,CUST-0031,Retail,Logistics,Hardware Setup,23,"3,071.53","70,645.19","10,877.67","59,767.52","43,242.44","1,776.17","3,563.32","48,581.93","11,185.59",18.72%,Cash,Paid,"66,529.13","-6,761.61"
TXN-00422,2023-12-31,2023,Dec,Q4,Abu Dhabi,CUST-0315,Corporate,Finance,Security Audit,2,"4,270.09","8,540.18",555.12,"7,985.06","4,080.61",245.19,910.04,"5,235.84","2,749.22",34.43%,Cash,Pending,"7,371.50",613.56
TXN-00423,2023-07-31,2023,Jul,Q3,Dubai,CUST-0341,Government,Operations,Software Subscription,3,"1,017.80","3,053.40",399.87,"2,653.53","1,624.38",56.06,304.36,"1,984.80",668.73,25.20%,Credit Card,Paid,"2,854.83",-201.30
TXN-00424,2024-11-06,2024,Nov,Q4,Dubai,CUST-0277,SME,Sales,Hardware Setup,19,"2,135.85","40,581.15","5,743.09","34,838.06","27,544.66","1,696.21","3,571.20","32,812.07","2,025.99",5.82%,Cheque,Pending,"38,263.69","-3,425.63"
TXN-00425,2025-09-14,2025,Sep,Q3,Sharjah,CUST-0042,Government,Logistics,Consulting Service,6,"3,336.82","20,020.92",485.03,"19,535.89","8,009.08","1,559.37","2,620.15","12,188.60","7,347.29",37.61%,Cash,Pending,"19,332.85",203.04
TXN-00426,2024-02-20,2024,Feb,Q1,Dubai,CUST-0454,Government,IT,Training Program,18,752.16,"13,538.88",624.14,"12,914.74","6,300.64",797.52,"2,150.82","9,248.98","3,665.76",28.38%,Credit Card,Paid,"13,808.25",-893.51
TXN-00427,2023-10-14,2023,Oct,Q4,Umm Al Quwain,CUST-0416,Government,Sales,Software Subscription,7,996.18,"6,973.26","1,250.65","5,722.61","3,145.51",247.94,875.88,"4,269.33","1,453.28",25.40%,Bank Transfer,Paid,"6,140.49",-417.88
TXN-00428,2024-11-25,2024,Nov,Q4,Umm Al Quwain,CUST-0275,SME,IT,Software Subscription,11,"1,362.13","14,983.43",115.47,"14,867.96","7,964.91","1,017.36","2,033.21","11,015.48","3,852.48",25.91%,Online,Paid,"15,128.31",-260.35
TXN-00429,2024-04-22,2024,Apr,Q2,Dubai,CUST-0089,Corporate,Operations,Consulting Service,1,"3,899.64","3,899.64",152.52,"3,747.12","1,524.01",278.90,488.58,"2,291.49","1,455.63",38.85%,Bank Transfer,Paid,"3,570.27",176.85
TXN-00430,2025-07-23,2025,Jul,Q3,Ajman,CUST-0173,Government,Operations,Training Program,27,950.78,"25,671.06","2,519.26","23,151.80","11,091.07","1,153.62","3,562.89","15,807.58","7,344.22",31.72%,Bank Transfer,Pending,"21,905.58","1,246.22"
TXN-00431,2023-10-09,2023,Oct,Q4,Abu Dhabi,CUST-0357,Retail,HR,Maintenance Contract,27,"1,808.82","48,838.14","1,041.38","47,796.76","28,244.36","1,453.35","2,782.67","32,480.38","15,316.38",32.04%,Credit Card,Paid,"45,988.51","1,808.25"
TXN-00432,2025-06-17,2025,Jun,Q2,Dubai,CUST-0092,Corporate,IT,Data Analytics Package,1,"4,366.74","4,366.74",345.43,"4,021.31","1,651.05",171.18,283.53,"2,105.76","1,915.55",47.63%,Online,Paid,"4,599.93",-578.62
TXN-00433,2024-08-04,2024,Aug,Q3,Abu Dhabi,CUST-0313,Corporate,HR,Hardware Setup,23,"2,971.71","68,349.33","10,560.83","57,788.50","45,008.79","1,870.59","7,696.12","54,575.50","3,213.00",5.56%,Credit Card,Paid,"59,922.40","-2,133.90"
TXN-00434,2025-10-20,2025,Oct,Q4,Umm Al Quwain,CUST-0277,Hospitality,Marketing,Consulting Service,5,"3,356.99","16,784.95",6.14,"16,778.81","7,151.25",453.87,"1,995.43","9,600.55","7,178.26",42.78%,Cheque,Paid,"15,246.99","1,531.82"
TXN-00435,2024-03-02,2024,Mar,Q1,Dubai,CUST-0028,Retail,Operations,Cloud Support,2,"1,615.48","3,230.96",386.07,"2,844.89","1,770.17",222.23,317.70,"2,310.10",534.79,18.80%,Credit Card,Paid,"2,653.99",190.90
TXN-00436,2025-06-09,2025,Jun,Q2,Dubai,CUST-0249,Hospitality,Sales,Cloud Support,11,"1,920.11","21,121.21","2,819.93","18,301.28","10,877.87",480.69,"1,039.87","12,398.43","5,902.85",32.25%,Bank Transfer,Paid,"19,055.44",-754.16
TXN-00437,2024-04-26,2024,Apr,Q2,Ajman,CUST-0446,SME,Finance,Security Audit,6,"4,148.03","24,888.18","1,301.55","23,586.63","12,732.94",797.32,"1,517.03","15,047.29","8,539.34",36.20%,Credit Card,Paid,"22,368.02","1,218.61"
TXN-00438,2023-05-31,2023,May,Q2,Abu Dhabi,CUST-0324,Retail,Operations,Security Audit,8,"3,535.29","28,282.32",862.91,"27,419.41","12,931.45","1,551.01","2,005.67","16,488.13","10,931.28",39.87%,Credit Card,Paid,"27,201.30",218.11
TXN-00439,2024-11-18,2024,Nov,Q4,Sharjah,CUST-0310,SME,Logistics,Training Program,2,987.20,"1,974.40",14.13,"1,960.27",945.23,139.37,214.88,"1,299.48",660.79,33.71%,Online,Paid,"1,825.72",134.55
TXN-00440,2023-12-15,2023,Dec,Q4,Ajman,CUST-0377,SME,Marketing,Data Analytics Package,2,"4,923.39","9,846.78",513.77,"9,333.01","4,003.64",307.86,"1,041.13","5,352.63","3,980.38",42.65%,Cash,Paid,"9,508.74",-175.73
TXN-00441,2025-06-08,2025,Jun,Q2,Ajman,CUST-0272,Government,Finance,Data Analytics Package,3,"5,927.51","17,782.53","1,597.32","16,185.21","6,367.61",366.65,"2,894.98","9,629.24","6,555.97",40.51%,Bank Transfer,Paid,"17,804.43","-1,619.22"
TXN-00442,2025-07-15,2025,Jul,Q3,Dubai,CUST-0009,Government,IT,Security Audit,4,"3,583.59","14,334.36",755.64,"13,578.72","7,051.65",602.86,"1,063.77","8,718.28","4,860.44",35.79%,Cash,Paid,"13,409.28",169.44
TXN-00443,2023-11-28,2023,Nov,Q4,Fujairah,CUST-0325,Corporate,Logistics,Security Audit,1,"5,084.39","5,084.39",165.06,"4,919.33","2,281.89",305.92,364.24,"2,952.05","1,967.28",39.99%,Bank Transfer,Paid,"5,615.25",-695.92
TXN-00444,2025-02-27,2025,Feb,Q1,Dubai,CUST-0318,Retail,IT,Maintenance Contract,17,"1,249.63","21,243.71",904.77,"20,338.94","12,611.62","1,561.33","2,451.18","16,624.13","3,714.81",18.26%,Bank Transfer,Pending,"22,745.92","-2,406.98"
TXN-00445,2025-11-20,2025,Nov,Q4,Ras Al Khaimah,CUST-0364,SME,Marketing,Maintenance Contract,29,"1,260.94","36,567.26","1,400.36","35,166.90","22,700.09",789.58,"3,433.57","26,923.24","8,243.66",23.44%,Cash,Paid,"37,785.14","-2,618.24"
TXN-00446,2024-05-03,2024,May,Q2,Sharjah,CUST-0258,Government,Operations,Consulting Service,8,"3,902.33","31,218.64","1,878.81","29,339.83","14,182.93","1,824.08","4,339.73","20,346.74","8,993.09",30.65%,Bank Transfer,Paid,"32,516.33","-3,176.50"
TXN-00447,2023-05-10,2023,May,Q2,Ajman,CUST-0318,Retail,Logistics,Maintenance Contract,12,"1,501.45","18,017.40",903.48,"17,113.92","11,857.26",825.06,"2,039.08","14,721.40","2,392.52",13.98%,Bank Transfer,Pending,"19,297.89","-2,183.97"
TXN-00448,2024-01-21,2024,Jan,Q1,Ajman,CUST-0078,SME,HR,Security Audit,2,"3,578.69","7,157.38",449.89,"6,707.49","3,211.80",519.14,430.74,"4,161.68","2,545.81",37.95%,Bank Transfer,Paid,"6,457.86",249.63
TXN-00449,2024-08-23,2024,Aug,Q3,Umm Al Quwain,CUST-0411,SME,Logistics,Hardware Setup,22,"2,695.09","59,291.98","1,565.63","57,726.35","41,967.35","2,691.87","7,724.30","52,383.52","5,342.83",9.26%,Online,Paid,"55,847.65","1,878.70"
TXN-00450,2024-11-18,2024,Nov,Q4,Sharjah,CUST-0291,SME,Logistics,Hardware Setup,19,"2,488.50","47,281.50","6,109.25","41,172.25","29,806.48","2,289.24","5,788.50","37,884.22","3,288.03",7.99%,Cash,Paid,"46,630.55","-5,458.30"
TXN-00451,2023-12-18,2023,Dec,Q4,Abu Dhabi,CUST-0365,Hospitality,Operations,Cloud Support,8,"1,824.66","14,597.28","2,125.49","12,471.79","7,886.79",284.84,"1,196.12","9,367.75","3,104.04",24.89%,Credit Card,Paid,"12,681.04",-209.25
TXN-00452,2023-12-26,2023,Dec,Q4,Dubai,CUST-0341,Retail,Operations,Training Program,6,823.65,"4,941.90",24.40,"4,917.50","2,463.32",135.67,412.35,"3,011.34","1,906.16",38.76%,Credit Card,Paid,"4,599.58",317.92
TXN-00453,2025-02-02,2025,Feb,Q1,Abu Dhabi,CUST-0003,Hospitality,HR,Security Audit,3,"4,340.52","13,021.56",110.74,"12,910.82","5,842.05",979.47,"1,935.43","8,756.95","4,153.87",32.17%,Cash,Pending,"15,032.54","-2,121.72"
TXN-00454,2024-08-28,2024,Aug,Q3,Sharjah,CUST-0353,Corporate,IT,Security Audit,5,"5,072.94","25,364.70","1,339.04","24,025.66","13,199.86","1,441.86","3,698.63","18,340.35","5,685.31",23.66%,Cheque,Pending,"26,393.70","-2,368.04"
TXN-00455,2023-03-24,2023,Mar,Q1,Fujairah,CUST-0100,Hospitality,HR,Training Program,22,936.35,"20,599.70",761.57,"19,838.13","10,112.87","1,397.65","2,142.05","13,652.57","6,185.56",31.18%,Credit Card,Paid,"18,007.95","1,830.18"
TXN-00456,2024-07-23,2024,Jul,Q3,Ras Al Khaimah,CUST-0310,Hospitality,Sales,Data Analytics Package,1,"4,267.18","4,267.18",362.48,"3,904.70","1,617.19",302.45,690.58,"2,610.22","1,294.48",33.15%,Cash,Paid,"3,898.17",6.53
TXN-00457,2025-03-25,2025,Mar,Q1,Dubai,CUST-0111,Government,IT,Training Program,23,"1,045.37","24,043.51","1,066.46","22,977.05","11,644.18",851.97,"2,198.36","14,694.51","8,282.54",36.05%,Cheque,Pending,"26,957.99","-3,980.94"
TXN-00458,2025-06-25,2025,Jun,Q2,Abu Dhabi,CUST-0156,Government,Logistics,Cloud Support,6,"2,056.08","12,336.48","1,795.63","10,540.85","6,228.17",777.76,718.29,"7,724.22","2,816.63",26.72%,Online,Paid,"11,132.76",-591.91
TXN-00459,2024-11-17,2024,Nov,Q4,Abu Dhabi,CUST-0103,SME,Logistics,Consulting Service,7,"2,993.83","20,956.81",686.48,"20,270.33","9,877.67",909.55,"2,478.17","13,265.39","7,004.94",34.56%,Cheque,Paid,"22,156.97","-1,886.64"
TXN-00460,2024-08-15,2024,Aug,Q3,Abu Dhabi,CUST-0135,Retail,IT,Security Audit,1,"4,826.30","4,826.30",102.03,"4,724.27","2,402.39",234.54,690.60,"3,327.53","1,396.74",29.57%,Cheque,Pending,"4,475.57",248.70
TXN-00461,2023-09-12,2023,Sep,Q3,Ras Al Khaimah,CUST-0382,Retail,HR,Cloud Support,14,"1,605.15","22,472.10","3,056.63","19,415.47","11,986.61",421.44,"2,900.93","15,308.98","4,106.49",21.15%,Cheque,Overdue,"19,957.45",-541.98
TXN-00462,2025-06-12,2025,Jun,Q2,Ras Al Khaimah,CUST-0030,SME,Operations,Cloud Support,21,"1,969.86","41,367.06","6,045.33","35,321.73","22,542.11","1,497.36","5,131.70","29,171.17","6,150.56",17.41%,Cheque,Paid,"31,269.04","4,052.69"
TXN-00463,2023-10-05,2023,Oct,Q4,Dubai,CUST-0264,SME,Logistics,Maintenance Contract,6,"1,261.73","7,570.38",273.41,"7,296.97","4,872.28",564.12,411.06,"5,847.46","1,449.51",19.86%,Credit Card,Paid,"7,059.81",237.16
TXN-00464,2023-07-13,2023,Jul,Q3,Ras Al Khaimah,CUST-0297,Retail,Logistics,Training Program,18,854.14,"15,374.52",583.39,"14,791.13","8,222.09","1,005.69","1,261.53","10,489.31","4,301.82",29.08%,Credit Card,Paid,"16,113.31","-1,322.18"
TXN-00465,2023-01-27,2023,Jan,Q1,Umm Al Quwain,CUST-0097,Hospitality,HR,Training Program,17,839.31,"14,268.27","1,333.47","12,934.80","6,607.71",973.40,920.88,"8,501.99","4,432.81",34.27%,Online,Paid,"12,228.08",706.72
TXN-00466,2025-12-25,2025,Dec,Q4,Umm Al Quwain,CUST-0227,Hospitality,HR,Consulting Service,7,"3,514.69","24,602.83",150.37,"24,452.46","11,705.30","1,843.83","2,746.93","16,296.06","8,156.40",33.36%,Cash,Paid,"23,803.79",648.67
TXN-00467,2023-12-19,2023,Dec,Q4,Dubai,CUST-0218,Corporate,Sales,Cloud Support,1,"2,012.01","2,012.01",35.79,"1,976.22","1,097.68",121.84,275.58,"1,495.10",481.12,24.35%,Bank Transfer,Paid,"1,921.34",54.88
TXN-00468,2025-09-18,2025,Sep,Q3,Sharjah,CUST-0342,Corporate,Logistics,Hardware Setup,2,"2,336.21","4,672.42",30.64,"4,641.78","3,592.59",258.04,515.15,"4,365.78",276.00,5.95%,Bank Transfer,Paid,"5,349.92",-708.14
TXN-00469,2023-09-11,2023,Sep,Q3,Abu Dhabi,CUST-0438,Hospitality,Logistics,Data Analytics Package,4,"4,469.56","17,878.24",628.48,"17,249.76","6,335.19","1,220.45","2,974.55","10,530.19","6,719.57",38.95%,Online,Paid,"20,089.72","-2,839.96"
TXN-00470,2024-05-10,2024,May,Q2,Dubai,CUST-0499,Corporate,Marketing,Consulting Service,2,"4,017.42","8,034.84",490.60,"7,544.24","3,414.49",474.90,"1,322.91","5,212.30","2,331.94",30.91%,Online,Paid,"7,027.70",516.54
TXN-00471,2025-08-30,2025,Aug,Q3,Abu Dhabi,CUST-0209,Corporate,Logistics,Maintenance Contract,23,"1,583.63","36,423.49","1,601.42","34,822.07","24,706.51","1,074.29","3,347.34","29,128.14","5,693.93",16.35%,Cash,Paid,"34,609.12",212.95
TXN-00472,2023-09-11,2023,Sep,Q3,Ajman,CUST-0146,Government,HR,Security Audit,2,"4,317.14","8,634.28",299.67,"8,334.61","4,051.66",310.85,"1,199.16","5,561.67","2,772.94",33.27%,Cash,Paid,"7,540.11",794.50
TXN-00473,2025-06-28,2025,Jun,Q2,Abu Dhabi,CUST-0007,Government,IT,Data Analytics Package,7,"4,681.18","32,768.26","2,802.88","29,965.38","11,240.10",724.46,"4,774.61","16,739.17","13,226.21",44.14%,Bank Transfer,Paid,"30,645.69",-680.31
TXN-00474,2025-03-22,2025,Mar,Q1,Sharjah,CUST-0500,SME,Operations,Security Audit,2,"3,644.29","7,288.58",201.43,"7,087.15","3,681.80",557.43,"1,037.46","5,276.69","1,810.46",25.55%,Credit Card,Paid,"8,134.12","-1,046.97"
TXN-00475,2025-04-07,2025,Apr,Q2,Fujairah,CUST-0483,Government,Operations,Consulting Service,4,"4,043.35","16,173.40",938.32,"15,235.08","6,552.10",956.91,"1,914.28","9,423.29","5,811.79",38.15%,Cheque,Pending,"14,654.50",580.58
TXN-00476,2025-04-08,2025,Apr,Q2,Fujairah,CUST-0028,Corporate,Finance,Security Audit,5,"3,691.59","18,457.95",587.41,"17,870.54","8,260.10",882.10,"1,429.77","10,571.97","7,298.57",40.84%,Bank Transfer,Paid,"20,778.45","-2,907.91"
TXN-00477,2024-01-02,2024,Jan,Q1,Umm Al Quwain,CUST-0239,SME,Operations,Hardware Setup,20,"2,838.37","56,767.40","1,734.09","55,033.31","42,281.82","1,418.76","3,299.10","46,999.68","8,033.63",14.60%,Cheque,Pending,"60,838.38","-5,805.07"
TXN-00478,2025-10-01,2025,Oct,Q4,Ajman,CUST-0231,Retail,Logistics,Cloud Support,18,"1,723.40","31,021.20","4,000.21","27,020.99","16,363.76","2,084.80","1,462.05","19,910.61","7,110.38",26.31%,Cheque,Pending,"27,267.47",-246.48
TXN-00479,2025-06-25,2025,Jun,Q2,Fujairah,CUST-0200,Government,Logistics,Security Audit,1,"3,499.20","3,499.20",136.35,"3,362.85","1,802.61",128.40,476.81,"2,407.82",955.03,28.40%,Bank Transfer,Paid,"3,455.14",-92.29
TXN-00480,2025-10-01,2025,Oct,Q4,Umm Al Quwain,CUST-0146,Retail,Sales,Security Audit,8,"4,388.59","35,108.72",384.15,"34,724.57","15,819.60","1,243.26","4,404.32","21,467.18","13,257.39",38.18%,Bank Transfer,Paid,"34,493.28",231.29
TXN-00481,2023-04-03,2023,Apr,Q2,Sharjah,CUST-0211,Retail,Sales,Training Program,27,869.91,"23,487.57","2,281.73","21,205.84","11,212.22","1,397.71","2,783.69","15,393.62","5,812.22",27.41%,Credit Card,Paid,"21,082.25",123.59
TXN-00482,2024-05-22,2024,May,Q2,Ajman,CUST-0337,Government,HR,Data Analytics Package,5,"5,285.06","26,425.30","2,405.73","24,019.57","8,772.91",919.82,"2,255.13","11,947.86","12,071.71",50.26%,Online,Paid,"21,279.26","2,740.31"
TXN-00483,2025-05-12,2025,May,Q2,Dubai,CUST-0354,SME,Operations,Cloud Support,1,"1,977.09","1,977.09",174.38,"1,802.71","1,186.71",76.91,181.60,"1,445.22",357.49,19.83%,Cheque,Pending,"1,896.02",-93.31
TXN-00484,2025-10-26,2025,Oct,Q4,Ras Al Khaimah,CUST-0110,Retail,Operations,Maintenance Contract,6,"1,598.90","9,593.40",348.56,"9,244.84","5,932.22",460.55,"1,480.59","7,873.36","1,371.48",14.84%,Bank Transfer,Pending,"10,318.58","-1,073.74"
TXN-00485,2024-08-31,2024,Aug,Q3,Umm Al Quwain,CUST-0272,Government,Finance,Hardware Setup,26,"2,366.92","61,539.92","9,143.45","52,396.47","36,090.36","3,701.87","3,265.11","43,057.34","9,339.13",17.82%,Credit Card,Paid,"51,403.63",992.84
TXN-00486,2024-12-12,2024,Dec,Q4,Fujairah,CUST-0391,Hospitality,Marketing,Consulting Service,5,"3,576.50","17,882.50",429.05,"17,453.45","8,110.81",677.21,"1,812.73","10,600.75","6,852.70",39.26%,Bank Transfer,Paid,"16,674.67",778.78
TXN-00487,2025-11-23,2025,Nov,Q4,Umm Al Quwain,CUST-0394,Government,HR,Training Program,19,917.71,"17,436.49","1,382.66","16,053.83","8,888.79","1,224.69","1,361.87","11,475.35","4,578.48",28.52%,Bank Transfer,Pending,"17,199.72","-1,145.89"
TXN-00488,2025-12-05,2025,Dec,Q4,Dubai,CUST-0325,SME,Logistics,Data Analytics Package,6,"5,024.97","30,149.82",724.72,"29,425.10","12,350.15","1,940.05","4,700.24","18,990.44","10,434.66",35.46%,Cheque,Pending,"29,515.67",-90.57
TXN-00489,2024-06-30,2024,Jun,Q2,Sharjah,CUST-0238,Government,HR,Cloud Support,21,"1,591.62","33,424.02","3,443.62","29,980.40","17,038.93","1,028.60","2,083.49","20,151.02","9,829.38",32.79%,Cheque,Pending,"26,631.93","3,348.47"
TXN-00490,2025-05-14,2025,May,Q2,Fujairah,CUST-0249,Corporate,Sales,Software Subscription,7,"1,060.49","7,423.43",182.30,"7,241.13","3,996.92",493.93,982.09,"5,472.94","1,768.19",24.42%,Bank Transfer,Pending,"6,754.49",486.64
TXN-00491,2024-10-04,2024,Oct,Q4,Umm Al Quwain,CUST-0072,SME,Sales,Cloud Support,28,"1,521.78","42,609.84","6,104.43","36,505.41","23,641.37","2,201.29","6,028.63","31,871.29","4,634.12",12.69%,Online,Pending,"36,471.41",34.00
TXN-00492,2025-10-21,2025,Oct,Q4,Umm Al Quwain,CUST-0384,SME,Finance,Consulting Service,5,"3,565.03","17,825.15",128.70,"17,696.45","8,122.39","1,174.89","1,605.84","10,903.12","6,793.33",38.39%,Credit Card,Paid,"19,991.68","-2,295.23"
TXN-00493,2023-10-23,2023,Oct,Q4,Dubai,CUST-0163,Hospitality,Finance,Consulting Service,3,"3,169.75","9,509.25",208.86,"9,300.39","4,108.48",667.53,532.64,"5,308.65","3,991.74",42.92%,Cheque,Paid,"9,672.79",-372.40
TXN-00494,2024-05-19,2024,May,Q2,Dubai,CUST-0431,Corporate,IT,Cloud Support,29,"2,040.68","59,179.72","1,286.37","57,893.35","34,563.87","2,435.25","5,214.01","42,213.13","15,680.22",27.08%,Credit Card,Pending,"62,155.42","-4,262.07"
TXN-00495,2024-06-02,2024,Jun,Q2,Dubai,CUST-0466,Government,Operations,Hardware Setup,10,"2,796.51","27,965.10","3,918.56","24,046.54","19,489.08","1,469.60","2,874.48","23,833.16",213.38,0.89%,Cash,Paid,"22,866.21","1,180.33"
TXN-00496,2023-07-04,2023,Jul,Q3,Dubai,CUST-0141,Corporate,Logistics,Data Analytics Package,5,"4,520.77","22,603.85","2,012.30","20,591.55","8,921.73","1,191.86","3,383.82","13,497.41","7,094.14",34.45%,Cheque,Paid,"22,857.08","-2,265.53"
